stazPart,stazArr
MANIAGO,SACILE
PALERMO,GIACHERY
PORTOGRUARO,TREVISO
SALSOMAGGIORE,PARMA
FERRARA,BOLOGNA
VITERBO,ROMA
CIANO,REGGIO
REGGIO,GUASTALLA
REGGIO,SASSUOLO
PINEROLO,CHIVASSO
FROSINONE,ROMA
VELLETRI,ROMA
FRASCATI,ROMA
ROMA,FRASCATI
TERMINI,PALERMO
LUINO,GALLARATE
SCHIO,VICENZA
CHIASSO,MILANO
CHIASSO,COMO
COMO,MOLTENO
COMO,CHIASSO
BRESCIA,BERGAMO
SESTRI,LA SPEZIA
LEVANTO,LA SPEZIA
BITRITTO,BARI
BARI,BITRITTO
SASSUOLO,MODENA
MODENA,CARPI
BERCETO,PARMA
BRESCIA,PARMA
SUZZARA,PARMA
TREVISO,PORTOGRUARO
TREVISO,MONTEBELLUNA
BRESCIA,MILANO
VERONA,MANTOVA
NAPOLI,POZZUOLI
POZZUOLI,NAPOLI
VILLA,NAPOLI
NAPOLI,POZZUOLI
POZZUOLI,NAPOLI
NAPOLI,POZZUOLI
TORRE,NAPOLI
ARQUATA,GENOVA
PISA,PONTEDERA
PISA,LUCCA
NAPOLI,VILLA
BARDONECCHIA,TORINO
SUSA,TORINO
MERCATO,SALERNO
MILANO,PAVIA
MILANO,PONTE
LECCO,MILANO
MILANO,CHIASSO
PONTE,MILANO
SARONNO,MILANO
M,MALPENSA
M,SARONNO
MALPENSA,M
LAVENO,M
NOVARA,M
COMO,M
VARESE,M
ERBA,M
SARONNO,M
BORGO,FIRENZE
PRATO,FIRENZE
FIRENZE,BORGO
IMOLA,BOLOGNA
VIGNOLA,BOLOGNA
PRATO,BOLOGNA
VENEZIA,TREVISO
FIUMICINO,ROMA
FIUMICINO,ROMA
FIUMICINO,ROMA
POTENZA,POTENZA
MI.P.GENOVA,MORTARA
TREVIGLIO,CREMONA
BORGO,TRENTO
GIACHERY,PALERMO
SASSUOLO,REGGIO
FIRENZE,EMPOLI
AGRIGENTO,PALERMO
MOLTENO,COMO
BRESCIA,BERGAMO
FASANO,BARI
CARPI,MODENA
MONTEBELLUNA,TREVISO
NOCERA,NAPOLI
LIVORNO,PISA
VILLA,NAPOLI
SAN,BOLOGNA
PORRETTA,BOLOGNA
BASSANO,VENEZIA
VENEZIA,VENEZIA
NETTUNO,ROMA
FORMIA-GAETA,ROMA
FIUMICINO,ROMA
ROMA,FIUMICINO
ROMA,FIUMICINO
TORINO,SALERNO
ROMA,REGGIO
MILANO,ROMA
TARANTO,REGGIO
ANCONA,ROMA
NAPOLI,TORINO
NAPOLI,VENEZIA
TORINO,ROMA
VENEZIA,NAPOLI
VENTIMIGLIA,TORINO
REGGIO,ROMA
PIACENZA,ANCONA
MILANO,VENTIMIGLIA
PISA,ROMA
TORINO,VENEZIA
VENEZIA,BRENNERO
MILANO,PESCARA
OLBIA,CAGLIARI
BRENNERO,BOLOGNA
CAGLIARI,OLBIA
FIRENZE,FOLIGNO
ROMA,PISA
TORINO,ROMA
VENEZIA,GENOVA
SIRACUSA,MESSINA
SULMONA,TERAMO
CHIUSI,EMPOLI
REGGIO,CATANZARO
MESSINA,PALERMO
MESSINA,SIRACUSA
TRIESTE,VENEZIA
TRIESTE,TARVISIO
IMPERIA,MILANO
SAVONA,SESTRI
ROMA,CASERTA
FIRENZE,PONTREMOLI
EMPOLI,CHIUSI
PALERMO,MESSINA
ANCONA,FABRIANO
LA SPEZIA,MILANO
VERONA,VENEZIA
VAL,AVEZZANO
NAPOLI,SAPRI
NAPOLI,ROMA
TORINO,GENOVA
GENOVA,VENTIMIGLIA
MILANO,BOLOGNA
ROMA,PESCARA
ROMA,NAPOLI
ROMA,VITERBO
ISERNIA,ROMA
BRESCIA,EDOLO
TIRANO,MILANO
BRENNERO,MERANO
CATANZARO,SIBARI
COSENZA,REGGIO
PAOLA,SAPRI
BELLUNO,VENEZIA
AULLA,PISA
SAPRI,NAPOLI
CASSINO,ROMA
TERNI,L`AQUILA
VENEZIA,BOLOGNA
REGGIO,ROCCELLA
IVREA,NOVARA
CATANIA,MESSINA
SIENA,GROSSETO
SIENA,FIRENZE
MANTOVA,MODENA
FIRENZE,CHIUSI
VARESE,TREVIGLIO
VARESE,TREVIGLIO
FOGGIA,POTENZA
FOGGIA,BARI
FAENZA,FIRENZE
MESSINA,CATANIA
MESSINA,S.AGATA
CREMONA,FIDENZA
PISA,AULLA
BOLZANO,VERONA
PUNTA,AGRIGENTO
BARLETTA,BARI
PARMA,MILANO
PESCARA,SULMONA
UDINE,VILLA
TRIESTE,VENEZIA
RIMINI,BOLOGNA
CASERTA,BENEVENTO
TORINO,MILANO
CHIVASSO,PINEROLO
FIUMICINO,ORTE
IMPERIA,TORINO
SAVONA,FOSSANO
SAVONA,SESTRI
SAVONA,ALESSANDRIA
TORINO,GENOVA
PALERMO,DITTAINO
PALERMO,AGRIGENTO
PALERMO,S.AGATA
MILANO,DOMODOSSOLA
ANCONA,RIMINI
LA SPEZIA,FIRENZE
BARI,LECCE
BARI,LECCE
BARI,TARANTO
ALESSANDRIA,SAVONA
PARMA,BRESCIA
ROMA,VITERBO
ROMA,BRACCIANO
NOVARA,DOMODOSSOLA
NOVARA,IVREA
NOVARA,PIOLTELLO
VENEZIA,BELLUNO
TREVIGLIO,VARESE
PIOLTELLO,NOVARA
VERONA,VENEZIA
VERONA,MILANO
VERONA,BOLZANO
VERONA,MILANO
VERONA,VENEZIA
FIUMICINO,ORTE
NAPOLI,CASERTA
GENOVA,ARQUATA
ROMA,ISERNIA
NAPOLI,CASSINO
TORINO,BARDONECCHIA
VENEZIA,MANTOVA
VENEZIA,MILANO
MILANO,ARQUATA
MILANO,LECCO
SARONNO,ALBAIRATE
SARONNO,LODI
FIRENZE,FAENZA
FIRENZE,VIAREGGIO
FIRENZE,SIENA
FIRENZE,PISA
FIRENZE,LIVORNO
BOLOGNA,RIMINI
BOLOGNA,VENEZIA
BOLOGNA,ROVIGO
VENEZIA,TRIESTE
VENEZIA,PADOVA
MILANO,TORINO
MILANO,BOZZOLO
MILANO,DOMODOSSOLA
MILANO,DOMODOSSOLA
MILANO,VERONA
ROMA,CASSINO
STRADELLA,MILANO
FORTEZZA,S.CANDIDO
DOMODOSSOLA,MILANO
DOMODOSSOLA,MILANO
FABRIANO,CIVITANOVA
FOSSANO,TORINO
SULMONA,L`AQUILA
S.BENEDETTO,ASCOLI
S.BENEDETTO,ANCONA
SAPRI,NAPOLI
LECCE,BARI
COLICO,LECCO
ROVIGO,VENEZIA
CHIUSI,SIENA
RAVENNA,CASTELBOLOGNESE
IVREA,TORINO
CODOGNO,PAVIA
ASTI,TORINO
ASTI,ALESSANDRIA
BORGO,FIRENZE
AREZZO,FIRENZE
PORTO,MILANO
IMOLA,RIMINI
CREMONA,TREVIGLIO
TRENTO,BOLZANO
LUCCA,PISA
MERANO,BRENNERO
PUNTA,CEFALU`
PORTOGRUARO,VENEZIA
PORTOGRUARO,TRIESTE
PARMA,SALSOMAGGIORE
PESCARA,TERMOLI
TARVISIO,TRIESTE
FERRARA,RAVENNA
FERRARA,CODIGORO
CASERTA,NAPOLI
CASERTA,NAPOLI
ROMA,CIVITAVECCHIA
FIUMICINO,POGGIO
ORTE,FIUMICINO
REGGIO,CIANO
CHIERI,RIVAROLO
TORINO,ASTI
TORINO,FOSSANO
EMPOLI,SIENA
PALERMO,TERMINI
PALERMO,PUNTA
MILANO,PORTO
VICENZA,BASSANO
VICENZA,SCHIO
VICENZA,TREVISO
COMO,MILANO
BERGAMO,MILANO
BERGAMO,BRESCIA
LA SPEZIA,LEVANTO
LA SPEZIA,PONTREMOLI
LA SPEZIA,SESTRI
MODENA,SASSUOLO
VOGHERA,ASTI
ALESSANDRIA,PAVIA
ALESSANDRIA,NOVARA
PARMA,BERCETO
PARMA,SUZZARA
ROMA,VITERBO
BRACCIANO,ROMA
NOVARA,PIOLTELLO
TREVISO,VICENZA
MILANO,BRESCIA
PIOLTELLO,NOVARA
PAVIA,VERCELLI
PAVIA,MILANO
PAVIA,ALESSANDRIA
PAVIA,MILANO
ROMA,CESANO
POZZUOLI,NAPOLI
NAPOLI,SALERNO
NAPOLI,CASERTA
NAPOLI,VILLA
ROMA,TERNI
ROMA,TERNI
LIVORNO,FIRENZE
PISA,LA SPEZIA
PISA,AULLA
NAPOLI,CASERTA
TORINO,SUSA
SESTRI,SAVONA
GENOVA,LA SPEZIA
MILANO,PIACENZA
MILANO,CHIASSO
MILANO,LECCO
MILANO,LECCO
MILANO,PONTE
MILANO,COMO
MILANO,ARONA
M,VARESE
M,COMO
M,NOVARA
M,LAVENO
M,CAMNAGO
M,MALPENSA
M,SARONNO
SARONNO,MILANO
MALPENSA,M
SARONNO,LODI
FIRENZE,PISTOIA
FIRENZE,PISA
BOLOGNA,PRATO
BOLOGNA,RIMINI
BOLOGNA,PORRETTA
BOLOGNA,PRATO
VENEZIA,BASSANO
OZIERI,SASSARI
DITTAINO,CALTANISSETTA
EDOLO,BRESCIA
BRESCIA,ISEO
FOSSANO,LIMONE
VOGHERA,PIACENZA
PIACENZA,VOGHERA
LECCO,SONDRIO
POTENZA,POTENZA
CATANZARO,LAMEZIA
NOVARA,ARONA
COSENZA,PAOLA
PAOLA,COSENZA
FELTRE,BELLUNO
BELLUNO,CONEGLIANO
BELLUNO,FELTRE
PONTREMOLI,LA SPEZIA
TARANTO,BRINDISI
CHIAVENNA,COLICO
MACERATA,ANCONA
GUIDONIA-MONTECELIO-S.ANGELO,ROMA
MANDELA-SAMBUCI,ROMA
REGGIO,VILLA
CASTELBOLOGNESE,RAVENNA
PIACENZA,MILANO
SIENA,BUONCONVENTO
MANTOVA,VERONA
BIELLA,SANTHIA`
PORTO,MILANO
STABIO,BUSTO
BUSTO,STABIO
PISTOIA,FIRENZE
SAN,CAGLIARI
BRESCIA,CREMONA
CREMONA,BRESCIA
SACILE,MANIAGO
LUCCA,VIAREGGIO
PUNTA,PALERMO
PALERMO,GIACHERY
BARI,BARLETTA
SALSOMAGGIORE,FIDENZA
SALSOMAGGIORE,FIDENZA
FIDENZA,SALSOMAGGIORE
FIDENZA,CREMONA
TERMOLI,PESCARA
RIMINI,PESARO
CODIGORO,FERRARA
CANCELLO,CASERTA
CASERTA,NAPOLI
PINEROLO,CHIVASSO
FARA,FIUMICINO
CESANO,ROMA
CIANO,REGGIO
GUASTALLA,REGGIO
RIVAROLO,CHIERI
ALBANO,ROMA
ROMA,ALBANO
VELLETRI,ROMA
FRASCATI,ROMA
ROMA,FRASCATI
EMPOLI,FIRENZE
BORGO,FIRENZE
TERMINI,PALERMO
LUINO,GALLARATE
MILANO,VARESE
GALLARATE,LUINO
SCHIO,VICENZA
CHIASSO,MILANO
CHIASSO,COMO
COMO,CHIASSO
TREVIGLIO,BERGAMO
BRESCIA,BERGAMO
BERGAMO,TREVIGLIO
LEVANTO,LA SPEZIA
SESTRI,LA SPEZIA
LEVANTO,LA SPEZIA
TARANTO,BARI
BITRITTO,BARI
SASSUOLO,MODENA
MODENA,CARPI
MODENA,SASSUOLO
BERCETO,PARMA
BRESCIA,PARMA
SUZZARA,PARMA
VIGNA,ROMA
ROMA,VIGNA
DOMODOSSOLA,NOVARA
BIELLA,NOVARA
PADOVA,TREVISO
TREVISO,MONTEBELLUNA
BRESCIA,MILANO
MILANO,PAVIA
PAVIA,MILANO
VERONA,BRESCIA
VERONA,MANTOVA
NAPOLI,POZZUOLI
POZZUOLI,NAPOLI
NAPOLI,POZZUOLI
POZZUOLI,NAPOLI
VILLA,NAPOLI
NAPOLI,POZZUOLI
NAPOLI,POZZUOLI
NAPOLI,VILLA
ACQUI,GENOVA
PISA,LUCCA
MINTURNO,NAPOLI
BARDONECCHIA,TORINO
SUSA,TORINO
SALERNO,NOCERA
BASSANO,PADOVA
MONTEBELLUNA,PADOVA
PADOVA,MONTEBELLUNA
PADOVA,BASSANO
MILANO,PAVIA
LECCO,MILANO
LECCO,MILANO
MILANO,LECCO
PONTE,MILANO
LECCO,MILANO
SARONNO,MILANO
M,COMO
M,CAMNAGO
M,MALPENSA
M,SARONNO
COMO,M
ASSO,M
SARONNO,M
MALPENSA,M
LAVENO,M
NOVARA,M
COMO,M
VARESE,M
SARONNO,M
IMOLA,BOLOGNA
VIGNOLA,BOLOGNA
BOLOGNA,IMOLA
BOLOGNA,VIGNOLA
BOLOGNA,FERRARA
BOLOGNA,SAN
VENEZIA,PORTOGRUARO
VENEZIA,VENEZIA
FIUMICINO,ROMA
FIUMICINO,ROMA
FIUMICINO,ROMA
ROMA,MINTURNO
ROMA,NETTUNO
ROMA,FIUMICINO
ROMA,FIUMICINO
ROMA,FIUMICINO
IGLESIAS,VILLAMASSARGIA
TREVIGLIO,CREMONA
GIACHERY,PALERMO
SASSUOLO,REGGIO
AGRIGENTO,PALERMO
MOLTENO,COMO
CARPI,MODENA
VITERBO,ROMA
MONTEBELLUNA,TREVISO
PONTEDERA,PISA
VILLA,NAPOLI
PRATO,BOLOGNA
NETTUNO,ROMA
MILANO,LECCE
REGGIO,TORINO
TORINO,REGGIO
MILANO,REGGIO
MILANO,TARANTO
REGGIO,MILANO
MILANO,LECCE
PISA,PIOMBINO
PISA,PIOMBINO
ROMA,MILANO
ROMA,ANCONA
NAPOLI,VENEZIA
ROMA,LECCE
TARANTO,ROMA
PIOMBINO,FIRENZE
PIACENZA,ANCONA
NAPOLI,TARANTO
MILANO,LIVORNO
BOLOGNA,BRENNERO
VENEZIA,DOMODOSSOLA
BRENNERO,BOLOGNA
PIOMBINO,CAMPIGLIA
VENTIMIGLIA,BORDIGHERA
FOLIGNO,FIRENZE
PIACENZA,ANCONA
PESCARA,AVEZZANO
PESARO,MILANO
ANCONA,PIACENZA
LA SPEZIA,MILANO
TORINO,VENEZIA
MILANO,VENTIMIGLIA
FIRENZE,GROSSETO
VENEZIA,TORINO
ROMA,SALERNO
SIRACUSA,MESSINA
POTENZA,FOGGIA
CATANZARO,REGGIO
PIOMBINO,CAMPIGLIA
CAMPIGLIA,PIOMBINO
CAMPIGLIA,PIOMBINO
LAMEZIA,REGGIO
FOGGIA,POTENZA
PIACENZA,RIMINI
ROMA,CASSINO
FIRENZE,CAMPIGLIA
FIRENZE,FOLIGNO
FIRENZE,AREZZO
BOLOGNA,MILANO
GENOVA,TORINO
NAPOLI,SAPRI
NAPOLI,ROMA
TORINO,SAVONA
TORINO,GENOVA
VENEZIA,TRIESTE
VENEZIA,VERONA
VENEZIA,MILANO
MILANO,ROMA
MILANO,BOLZANO
MILANO,TIRANO
MILANO,GENOVA
ROMA,NAPOLI
ROMA,CASERTA
DITTAINO,PALERMO
SIBARI,CATANZARO
AVEZZANO,ROMA
AVEZZANO,SULMONA
AVEZZANO,CASSINO
TIRANO,MILANO
SONDRIO,LECCO
POTENZA,SALERNO
BRENNERO,VERONA
BRENNERO,MERANO
COSENZA,REGGIO
CAMPIGLIA,PIOMBINO
FOLIGNO,ANCONA
REGGIO,PAOLA
IVREA,NOVARA
VARESE,TREVIGLIO
VARESE,TREVIGLIO
TRENTO,BASSANO
PESCARA,ANCONA
UDINE,VENEZIA
RIMINI,BOLOGNA
CHIVASSO,ALESSANDRIA
ROMA,VITERBO
FIUMICINO,ORTE
ROMA,VITERBO
ALBENGA,TORINO
SAVONA,VENTIMIGLIA
TORINO,SAVONA
FIRENZE,BORGO
PALERMO,AGRIGENTO
ANCONA,PESCARA
ANCONA,FOLIGNO
LA SPEZIA,FIRENZE
BARI,FOGGIA
BOLOGNA,MANTOVA
PARMA,BRESCIA
NOVARA,IVREA
NOVARA,DOMODOSSOLA
TREVIGLIO,VARESE
PAVIA,CREMONA
VERONA,VENEZIA
VERONA,MILANO
NAPOLI,SALERNO
NAPOLI,VAIRANO
TORINO,MILANO
TORINO,BARDONECCHIA
SALERNO,NAPOLI
GENOVA,ACQUI
VENEZIA,BOLOGNA
MILANO,PIACENZA
MILANO,LECCO
MILANO,LUINO
SARONNO,ALBAIRATE
SARONNO,LODI
FIRENZE,VIAREGGIO
FIRENZE,SIENA
BOLOGNA,PIACENZA
BOLOGNA,RIMINI
BOLOGNA,VENEZIA
VENEZIA,TRIESTE
MILANO,BOZZOLO
MILANO,TORINO
ROMA,VITERBO
BRESCIA,EDOLO
SIRACUSA,CATANIA
CUNEO,TORINO
BRA,CIRE\'
STRADELLA,MILANO
CATANZARO,LOCRI
DOMODOSSOLA,MILANO
ARONA,NOVARA
ARONA,MILANO
TORINO,CUNEO
FOSSANO,TORINO
SULMONA,PESCARA
LAMEZIA,CATANZARO
PESCARA,TERAMO
TERAMO,PESCARA
SAPRI,NAPOLI
TERNI,L`AQUILA
TERNI,ROMA
TERNI,RIETI
LECCE,BARI
COLICO,CHIAVENNA
POGGIO,BOLOGNA
ROMA,TIVOLI
VERCELLI,PAVIA
MI.P.GENOVA,ALESSANDRIA
CIVITAVECCHIA,ROMA
IVREA,TORINO
BOZZOLO,MILANO
CODOGNO,PAVIA
SIENA,FIRENZE
SIENA,CHIUSI
SIENA,EMPOLI
ASTI,TORINO
MANTOVA,MODENA
MANTOVA,MONSELICE
AREZZO,PONTASSIEVE
FIRENZE,AREZZO
AREZZO,FIRENZE
FOGGIA,TERMOLI
RIMINI,IMOLA
FIRENZE,LUCCA
CAGLIARI,ORISTANO
CAGLIARI,CARBONIA
CREMONA,TREVIGLIO
PISA,PIAZZA
LUCCA,FIRENZE
CEFALU`,PUNTA
PORTOGRUARO,VENEZIA
PESCARA,SULMONA
CARNIA,TRIESTE
UDINE,TRIESTE
TRIESTE,VENEZIA
TRIESTE,UDINE
FERRARA,BOLOGNA
CASERTA,NAPOLI
CHIVASSO,PINEROLO
FIUMICINO,ORTE
ROMA,CIVITAVECCHIA
ORTE,FIUMICINO
FIUMICINO,FARA
CHIERI,RIVAROLO
TORINO,ALBA
TORINO,ASTI
PINEROLO,CHIVASSO
TORINO,CEVA
TORINO,FOSSANO
ROMA,FROSINONE
ROMA,VELLETRI
FIRENZE,LIVORNO
PISA,FIRENZE
FIRENZE,PISA
EMPOLI,SIENA
FIRENZE,BORGO
PALERMO,TERMINI
PALERMO,PUNTA
MILANO,DOMODOSSOLA
MILANO,PORTO
VERONA,VENEZIA
VICENZA,SCHIO
ANCONA,RIMINI
CHIASSO,MILANO
CHIASSO,MILANO
COMO,LECCO
COMO,MILANO
BERGAMO,BRESCIA
BERGAMO,BRESCIA
LA SPEZIA,PONTREMOLI
LA SPEZIA,SESTRI
BARI,BRINDISI
BARI,TARANTO
MODENA,MANTOVA
MODENA,SASSUOLO
ALESSANDRIA,PAVIA
ALESSANDRIA,NOVARA
PARMA,BERCETO
NOVARA,PIOLTELLO
NOVARA,PIOLTELLO
NOVARA,BIELLA
TREVISO,PORTOGRUARO
TREVIGLIO,VARESE
MILANO,VERONA
MILANO,BRESCIA
PIOLTELLO,NOVARA
PIOLTELLO,NOVARA
PAVIA,VERCELLI
PAVIA,ALESSANDRIA
PAVIA,MILANO
POZZUOLI,NAPOLI
POZZUOLI,NAPOLI
NAPOLI,NOCERA
NAPOLI,VILLA
GENOVA,NOVI
PISA,LA SPEZIA
NAPOLI,CASERTA
TORINO,SUSA
SESTRI,SAVONA
PADOVA,MONTEBELLUNA
MILANO,PIACENZA
MILANO,STRADELLA
MILANO,LECCO
MILANO,PONTE
MILANO,CHIASSO
MILANO,CHIASSO
MILANO,LECCO
PONTE,MILANO
MILANO,COMO
MILANO,PIACENZA
M,ASSO
M,COMO
M,NOVARA
M,CAMNAGO
M,MALPENSA
M,SARONNO
SARONNO,MILANO
MALPENSA,M
SARONNO,LODI
FIRENZE,PISTOIA
BOLOGNA,RAVENNA
VENEZIA,BASSANO
MILANO,BERGAMO
ROMA,CASSINO
ROMA,CASSINO
ROMA,FORMIA-GAETA
ROMA,NETTUNO
ROMA,FIUMICINO
SASSARI,OZIERI
ROCCAPALUMBA-ALIA,CALTANISSETTA
EDOLO,BRESCIA
BRESCIA,ISEO
VOGHERA,PIACENZA
TARANTO,POTENZA
BRENNERO,FORTEZZA
MACERATA,FABRIANO
PAOLA,COSENZA
CARBONIA,CAGLIARI
VILLAMASSARGIA,IGLESIAS
FELTRE,BELLUNO
PONTREMOLI,LA SPEZIA
PESCARA,S.BENEDETTO
TERNI,ORTE
BRINDISI,TARANTO
LECCO,COLICO
SUZZARA,FERRARA
NOVARA,MORTARA
MORTARA,MI.P.GENOVA
VILLA,REGGIO
BUONCONVENTO,SIENA
MANTOVA,VERONA
SANTHIA`,BIELLA
STABIO,BUSTO
BUSTO,STABIO
PISTOIA,FIRENZE
ORISTANO,CAGLIARI
S.AGATA,MESSINA
S.AGATA,MESSINA
BRESCIA,CREMONA
VIAREGGIO,LUCCA
LUCCA,PISA
PUNTA,PALERMO
PUNTA,PALERMO
PALERMO,GIACHERY
UDINE,CARNIA
CODIGORO,FERRARA
TORINO,IVREA
FARA,FIUMICINO
CESANO,ROMA
GUASTALLA,REGGIO
CIANO,REGGIO
RIVAROLO,CHIERI
CHIERI,TORINO
ALBANO,ROMA
FROSINONE,ROMA
ROMA,ALBANO
VELLETRI,ROMA
FRASCATI,ROMA
ROMA,FRASCATI
S.AGATA,PALERMO
LUINO,GALLARATE
GALLARATE,LUINO
VENEZIA,VERONA
SCHIO,VICENZA
CHIASSO,MILANO
CHIASSO,COMO
COMO,CHIASSO
TREVIGLIO,BERGAMO
BRESCIA,BERGAMO
BERGAMO,TREVIGLIO
SESTRI,LA SPEZIA
TARANTO,BARI
BITRITTO,BARI
BARI,BITRITTO
SASSUOLO,MODENA
SASSUOLO,MODENA
MODENA,CARPI
BERCETO,PARMA
BRESCIA,PARMA
SUZZARA,PARMA
VIGNA,ROMA
DOMODOSSOLA,NOVARA
BRESCIA,MILANO
MILANO,PAVIA
PAVIA,MORTARA
VERONA,MANTOVA
NAPOLI,POZZUOLI
NAPOLI,POZZUOLI
POZZUOLI,NAPOLI
VILLA,NAPOLI
NAPOLI,POZZUOLI
NOCERA,NAPOLI
NAPOLI,POZZUOLI
VILLA,NAPOLI
NAPOLI,VILLA
ARQUATA,GENOVA
SESTRI,GENOVA
PISA,LUCCA
BARDONECCHIA,TORINO
SUSA,TORINO
SALERNO,NOCERA
MONTEBELLUNA,PADOVA
LECCO,MILANO
LECCO,MILANO
MILANO,LECCO
ALBAIRATE,SEREGNO
LECCO,MILANO
SARONNO,MILANO
M,VARESE
M,COMO
M,CAMNAGO
M,MALPENSA
M,SARONNO
COMO,M
ASSO,M
SARONNO,M
MALPENSA,M
CAMNAGO,M
FIRENZE,BORGO
PORRETTA,BOLOGNA
IMOLA,BOLOGNA
VIGNOLA,BOLOGNA
BOLOGNA,IMOLA
BOLOGNA,VIGNOLA
BOLOGNA,FERRARA
VENEZIA,PORTOGRUARO
BASSANO,VENEZIA
VENEZIA,VENEZIA
VENEZIA,TREVISO
FIUMICINO,ROMA
FIUMICINO,ROMA
FIUMICINO,ROMA
ROMA,FIUMICINO
ROMA,FIUMICINO
ROMA,FIUMICINO
L`AQUILA,SULMONA
TREVIGLIO,CREMONA
GIACHERY,PALERMO
CARPI,MODENA
VERDELLO,MILANO
BORGO,FIRENZE
PRATO,BOLOGNA
NETTUNO,ROMA
MILANO,REGGIO
LECCE,MILANO
SIRACUSA,ROMA
TORINO,SALERNO
LECCE,TORINO
VENEZIA,REGGIO
LECCE,VENEZIA
TRIESTE,ROMA
SALERNO,ARECHI
MILANO,LECCE
SALERNO,ARECHI
SALERNO,TORINO
ROMA,REGGIO
BOLZANO,NAPOLI
TORINO,ROMA
VENEZIA,SALERNO
ROMA,TARANTO
GROSSETO,MILANO
MILANO,SALERNO
MILANO,BENEVENTO
ROMA,TRIESTE
VENTIMIGLIA,TORINO
TRIESTE,MILANO
ROMA,BOLZANO
ROMA,FIRENZE
NAPOLI,MILANO
VENEZIA,NAPOLI
MILANO,TRIESTE
MILANO,PESCARA
ROMA,GENOVA
OLBIA,CAGLIARI
PISA,ROMA
CAGLIARI,SASSARI
MESSINA,SIRACUSA
VENEZIA,ROMA
BRESCIA,ROMA
SALERNO,ARECHI
ORTE,FOLIGNO
CATANZARO,SIBARI
AULLA,PISA
FOLIGNO,FIRENZE
CHIUSI,ROMA
REGGIO,LAMEZIA
TRIESTE,VENEZIA
PESARO,PIACENZA
SAVONA,SESTRI
PALERMO,MESSINA
PALERMO,MESSINA
ROMA,AVEZZANO
SALERNO,ARECHI
SALERNO,ARECHI
MILANO,GENOVA
FIRENZE,PONTREMOLI
VENEZIA,VERONA
MILANO,VENEZIA
ISERNIA,NAPOLI
OLBIA,SASSARI
TIRANO,MILANO
BRENNERO,MERANO
SALERNO,POTENZA
CHIUSI,SIENA
REGGIO,CATANZARO
ROMA,GROSSETO
RAVENNA,FERRARA
CATANIA,CALTAGIRONE
SIENA,GROSSETO
TORINO,GENOVA
VERNIO,AREZZO
VARESE,TREVIGLIO
VIAREGGIO,FIRENZE
MESSINA,CATANIA
MERANO,BRENNERO
BOLZANO,VERONA
PESCARA,TERMOLI
RIMINI,BOLOGNA
FERRARA,SUZZARA
NAPOLI,ISERNIA
ROMA,VITERBO
ROMA,BRACCIANO
SAVONA,ACQUI
FIRENZE,CHIUSI
PALERMO,S.AGATA
PALERMO,DITTAINO
VICENZA,TREVISO
ANCONA,PESCARA
ANCONA,FOLIGNO
LA SPEZIA,FIRENZE
LA SPEZIA,GENOVA
LA SPEZIA,PISA
BARI,LECCE
ALESSANDRIA,SAVONA
PARMA,BRESCIA
VENEZIA,UDINE
VENEZIA,BELLUNO
TREVIGLIO,VARESE
PAVIA,CREMONA
VERONA,VENEZIA
VERONA,MILANO
NAPOLI,SALERNO
GENOVA,VENTIMIGLIA
GENOVA,MILANO
NAPOLI,CASERTA
TORINO,MILANO
TORINO,BARDONECCHIA
SALERNO,ARECHI
SALERNO,ARECHI
SESTRI,SAVONA
GENOVA,PONTREMOLI
VENEZIA,BOLOGNA
MILANO,BOLOGNA
MILANO,TIRANO
MILANO,DOMODOSSOLA
M,LAVENO
SARONNO,ALBAIRATE
SARONNO,LODI
FIRENZE,FAENZA
FIRENZE,LIVORNO
FIRENZE,VIAREGGIO
FIRENZE,SIENA
BOLOGNA,PORRETTA
VENEZIA,TRIESTE
VENEZIA,ROVIGO
MILANO,TORINO
ROMA,PESCARA
ROMA,NAPOLI
ROMA,ISERNIA
ROMA,CASSINO
SIRACUSA,CATANIA
ALBA,CIRE\'
CATANZARO,CROTONE
DOMODOSSOLA,MILANO
FOSSANO,TORINO
LAMEZIA,CATANZARO
TERAMO,PESCARA
LECCE,BARI
COLICO,LECCO
POGGIO,BOLOGNA
VERCELLI,PAVIA
RAVENNA,BOLOGNA
IVREA,TORINO
IVREA,CHIVASSO
CATANIA,SIRACUSA
MILANO,BOZZOLO
SIENA,FIRENZE
SIENA,CHIUSI
ALESSANDRIA,TORINO
TORINO,ALESSANDRIA
MANTOVA,MODENA
PORTO,MILANO
FOGGIA,BARI
FOGGIA,TERMOLI
IMOLA,RIMINI
VIAREGGIO,FIRENZE
CAGLIARI,ORISTANO
CAGLIARI,IGLESIAS
CAGLIARI,DECIMOMANNU
MESSINA,CATANIA
MESSINA,S.AGATA
CREMONA,BRESCIA
SACILE,VENEZIA
LUCCA,PIAZZA
BOLZANO,TRENTO
PORTOGRUARO,VENEZIA
BARI,FOGGIA
PESCARA,SULMONA
PESARO,BOLOGNA
FERRARA,RAVENNA
FERRARA,SERMIDE
CASERTA,BENEVENTO
CASERTA,NAPOLI
CHIVASSO,PINEROLO
CHIVASSO,CASALE
FIUMICINO,ORTE
ROMA,CIVITAVECCHIA
ORTE,FIUMICINO
ALBENGA,GENOVA
CHIERI,RIVAROLO
TORINO,BRA
TORINO,ASTI
PINEROLO,CHIVASSO
TORINO,FOSSANO
