stazPart,stazArr
FOLIGNO,MAGIONE
LECCE,BARI
BRINDISI,TARANTO
GROSSETO,PISA
ANCONA,FRANCAVILLA
CHIUSI,FIRENZE
RAVENNA,PESARO
RAVENNA,FERRARA
RAVENNA,CASTELBOLOGNESE
IVREA,NOVARA
BUONCONVENTO,EMPOLI
SIENA,GROSSETO
SIENA,CHIUSI
ASTI,ACQUI
FIRENZE,CHIUSI
BORGO,FIRENZE
FOGGIA,BARI
FOGGIA,BARI
FIRENZE,LUCCA
PISTOIA,FIRENZE
CAGLIARI,SAN
MESSINA,PATTI-SAN
CREMONA,TREVIGLIO
CREMONA,PARMA
ALA,BOLZANO
LUCCA,FIRENZE
MERANO,BRENNERO
BOLZANO,BRENNERO
BOLZANO,TRENTO
PALERMO,PUNTA
PORTOGRUARO,VENEZIA
PORTOGRUARO,TREVISO
PORTOGRUARO,TRIESTE
BARLETTA,BARI
TARVISIO,TRIESTE
UDINE,TRIESTE
TRIESTE,UDINE
FERRARA,CODIGORO
CASERTA,CASSINO
CASERTA,ISERNIA
CASERTA,SALERNO
CHIVASSO,PINEROLO
MONTEROTONDO,CESANO
ORTE,FIUMICINO
FIUMICINO,POGGIO
MONTEROTONDO,BRACCIANO
ALASSIO,GENOVA
SAVONA,ACQUI
SAVONA,FOSSANO
CHIERI,RIVAROLO
FIRENZE,PISA
EMPOLI,SIENA
FIRENZE,BORGO
PALERMO,AGRIGENTO
PALERMO,PUNTA
VICENZA,SCHIO
VICENZA,TREVISO
ANCONA,MACERATA
COMO,LECCO
BERGAMO,BRESCIA
LA SPEZIA,PISA
LA SPEZIA,GENOVA
LA SPEZIA,PONTREMOLI
LA SPEZIA,SESTRI
BARI,LECCE
BARI,LECCE
MODENA,MANTOVA
MODENA,SASSUOLO
ALESSANDRIA,PAVIA
ALESSANDRIA,SAVONA
ALESSANDRIA,CHIVASSO
PARMA,SUZZARA
NOVARA,PIOLTELLO
NOVARA,BIELLA
NOVARA,ALESSANDRIA
TREVISO,PORTOGRUARO
TREVISO,PADOVA
TREVIGLIO,VARESE
TREVIGLIO,NOVARA
TREVIGLIO,VARESE
PAVIA,VERCELLI
PAVIA,ALESSANDRIA
FIUMICINO,FARA
GENOVA,ARQUATA
LIVORNO,FIRENZE
SESTRI,SAVONA
PADOVA,TREVISO
PADOVA,MONTEBELLUNA
M,ASSO
M,LAVENO
SARONNO,ALBAIRATE
SARONNO,LODI
SARONNO,LODI
FIRENZE,VIAREGGIO
FIRENZE,PISA
FIRENZE,VIAREGGIO
FIRENZE,SIENA
FIRENZE,AREZZO
VENEZIA,VICENZA
VENEZIA,TRIESTE
VENEZIA,BELLUNO
VENEZIA,ROVIGO
VENEZIA,BASSANO
VENEZIA,UDINE
SASSARI,OZIERI
VITERBO,ORTE
ORTE,VITERBO
SIBARI,COSENZA
EDOLO,BRESCIA
BRESCIA,ISEO
TERONTOLA,FOLIGNO
FOLIGNO,PERUGIA
BRENNERO,BOLZANO
S.CANDIDO,FORTEZZA
CATANZARO,LAMEZIA
FABRIANO,ANCONA
L`AQUILA,SULMONA
SULMONA,L`AQUILA
CARBONIA,CAGLIARI
FELTRE,BELLUNO
BELLUNO,FELTRE
LAMEZIA,CATANZARO
PONTREMOLI,LA SPEZIA
PIAZZA,AULLA
TERAMO,PESCARA
EBOLI,SALERNO
LECCE,BARI
CHIAVENNA,COLICO
COLICO,CHIAVENNA
GROSSETO,CAMPIGLIA
MONSELICE,LEGNAGO
SUZZARA,FERRARA
POGGIO,SERMIDE
FOSSANO,SAN
VERCELLI,PAVIA
MORTARA,NOVARA
MORTARA,MI.P.GENOVA
MORTARA,CASALE
VILLA,MELITO
REGGIO,VILLA
RAVENNA,RIMINI
SIENA,FIRENZE
MANTOVA,VERONA
MANTOVA,MODENA
AREZZO,FIRENZE
BORGO,FIRENZE
BIELLA,SANTHIA`
SANTHIA`,BIELLA
STABIO,BUSTO
BUSTO,STABIO
TERMOLI,FOGGIA
FOGGIA,BARI
FIRENZE,PISTOIA
PISTOIA,FIRENZE
SAN,CAGLIARI
DECIMOMANNU,CAGLIARI
CAGLIARI,IGLESIAS
CAGLIARI,DECIMOMANNU
S.AGATA,MESSINA
BOZZOLO,CREMONA
CREMONA,BRESCIA
CREMONA,TREVIGLIO
SACILE,UDINE
MINUCCIANO,PISA
VIAREGGIO,LUCCA
LUCCA,PISA
PUNTA,PALERMO
PALERMO,PUNTA
PUNTA,PALERMO
PALERMO,PUNTA
PALERMO,GIACHERY
PORTOGRUARO,CASARSA
PORTOGRUARO,VENEZIA
PORTOGRUARO,CASARSA
CARNIA,UDINE
VILLA,UDINE
TRIESTE,VILLA
CHIVASSO,PINEROLO
POGGIO,FIUMICINO
FIUMICINO,FARA
FARA,FIUMICINO
FIUMICINO,FARA
ORTE,FIUMICINO
SAVONA,GENOVA
GUASTALLA,S.LAZZARO
CHIERI,RIVAROLO
RIVAROLO,CHIERI
PINEROLO,CHIVASSO
FIRENZE,EMPOLI
FIRENZE,LIVORNO
AREZZO,FIRENZE
PRATO,FIRENZE
FIRENZE,SAN
PALERMO,TERMINI
GALLARATE,LUINO
BASSANO,VICENZA
VENEZIA,VERONA
VERONA,VENEZIA
JESI,ANCONA
ANCONA,JESI
LECCO,COMO
COMO,CHIASSO
BRESCIA,BERGAMO
LEVANTO,LA SPEZIA
LA SPEZIA,PISA
LA SPEZIA,LEVANTO
LA SPEZIA,LEVANTO
BITRITTO,BARI
BARI,FASANO
BARI,GIOIA
SASSUOLO,MODENA
MODENA,SASSUOLO
PARMA,BERCETO
BIELLA,NOVARA
NOVARA,PIOLTELLO
CONEGLIANO,VENEZIA
VENEZIA,TREVISO
TREVISO,CITTADELLA
TREVIGLIO,NOVARA
VERONA,MANTOVA
ACQUI,GENOVA
RECCO,GENOVA
GENOVA,GENOVA
BUSALLA,GENOVA
LIVORNO,LA SPEZIA
PISA,PONTEDERA
PISA,LUCCA
MERCATO,SALERNO
SALERNO,MERCATO
RECCO,GENOVA
MONTEBELLUNA,PADOVA
PADOVA,BASSANO
PADOVA,VENEZIA
M,COMO
M,CAMNAGO
M,MALPENSA
NOVARA,M
M,SARONNO
VARESE,M
ASSO,M
M,VARESE
M,COMO
SARONNO,M
M,NOVARA
MALPENSA,M
CAMNAGO,M
M,CAMNAGO
LAVENO,M
M,MALPENSA
NOVARA,M
M,SARONNO
COMO,M
VARESE,M
ERBA,M
MALPENSA,M
SARONNO,M
FIRENZE,BORGO
FIRENZE,PISTOIA
IMOLA,FERRARA
VENEZIA,PORTOGRUARO
VENEZIA,BASSANO
VENEZIA,VICENZA
BASSANO,VENEZIA
VENEZIA,PORTOGRUARO
OZIERI,SASSARI
EDOLO,BRESCIA
CARBONIA,VILLAMASSARGIA
VILLAMASSARGIA,CARBONIA
BUCCINO,BATTIPAGLIA
L`AQUILA,TERNI
MI.P.GENOVA,MORTARA
VILLA,REGGIO
CASTELBOLOGNESE,RAVENNA
BUONCONVENTO,SIENA
ACQUI,ASTI
SAN,CAGLIARI
GIAMPILIERI,MESSINA
TREVIGLIO,CREMONA
BRESCIA,CREMONA
BASSANO,TRENTO
PISA,LUCCA
MERANO,BOLZANO
GIACHERY,PALERMO
PUNTA,PALERMO
PUNTA,PALERMO
GIACHERY,PALERMO
PALERMO,GIACHERY
VASTO,PESCARA
CODIGORO,FERRARA
CIANO,REGGIO
RIVAROLO,CHIERI
FIRENZE,EMPOLI
EMPOLI,FIRENZE
EMPOLI,PISA
PRATO,FIRENZE
AGRIGENTO,PALERMO
LUINO,GALLARATE
SCHIO,VICENZA
PESARO,ANCONA
CHIASSO,COMO
TREVIGLIO,BERGAMO
BRESCIA,BERGAMO
BERGAMO,TREVIGLIO
LEVANTO,LA SPEZIA
TARANTO,BARI
FASANO,BARI
CARPI,MODENA
SASSUOLO,MODENA
MODENA,CARPI
SUZZARA,PARMA
BERCETO,PARMA
BRESCIA,PARMA
BIELLA,NOVARA
MONTEBELLUNA,TREVISO
GENOVA,GENOVA
ARQUATA,GENOVA
BASSANO,PADOVA
MONTEBELLUNA,PADOVA
CAMNAGO,M
LAVENO,M
COMO,M
BASSANO,VENEZIA
VENEZIA,VENEZIA
VENEZIA,VENEZIA
ANCONA,PIACENZA
CAGLIARI,OLBIA
PIACENZA,ANCONA
SALSOMAGGIORE,FIDENZA
SAVONA,PISA
ANCONA,SULMONA
SALERNO,ARECHI
SALERNO,ARECHI
GROSSETO,FIRENZE
REGGIO,CATANZARO
MESSINA,SIRACUSA
SALSOMAGGIORE,FIDENZA
SALSOMAGGIORE,FIDENZA
FIDENZA,SALSOMAGGIORE
FIDENZA,SALSOMAGGIORE
TRIESTE,VENEZIA
ANCONA,FABRIANO
GENOVA,CAMPOLIGURE
SALERNO,ARECHI
SESTRI,VENTIMIGLIA
VENEZIA,TRIESTE
ROCCELLA,REGGIO
POTENZA,TARANTO
BRENNERO,VERONA
CATANZARO,REGGIO
FABRIANO,ANCONA
COSENZA,REGGIO
VENTIMIGLIA,GENOVA
REGGIO,LAMEZIA
REGGIO,COSENZA
REGGIO,ROCCELLA
VARESE,TREVIGLIO
VARESE,TREVIGLIO
FAENZA,FIRENZE
MESSINA,CEFALU`
MESSINA,CATANIA
BOLZANO,VERONA
SALSOMAGGIORE,FIDENZA
FIDENZA,SALSOMAGGIORE
FIDENZA,SALSOMAGGIORE
CHIVASSO,ALESSANDRIA
SAVONA,SESTRI
BARI,FOGGIA
PARMA,BRESCIA
PAVIA,CREMONA
VERONA,VENEZIA
VERONA,BOLZANO
PISA,AULLA
SALERNO,ARECHI
SALERNO,ARECHI
SARONNO,ALBAIRATE
VENEZIA,VERONA
DITTAINO,TERMINI
BENEVENTO,CASERTA
BRESCIA,EDOLO
AVEZZANO,CASSINO
SONDRIO,LECCO
POTENZA,FOGGIA
SULMONA,PESCARA
COSENZA,SAPRI
BELLUNO,VENEZIA
ASCOLI,ANCONA
VENTIMIGLIA,SAVONA
TERAMO,PESCARA
FOLIGNO,ANCONA
ROVIGO,VENEZIA
MONSELICE,MANTOVA
CHIUSI,SIENA
RAVENNA,FERRARA
RAVENNA,CASTELBOLOGNESE
CATANIA,TAORMINA
ASTI,ACQUI
ASTI,ALBA
VARESE,TREVIGLIO
VIAREGGIO,FIRENZE
MESSINA,PATTI-SAN
MESSINA,CATANIA
ROVERETO,BOLZANO
MERANO,BRENNERO
BOLZANO,ROVERETO
BARLETTA,FASANO
BARLETTA,FASANO
SALSOMAGGIORE,FIDENZA
SALSOMAGGIORE,FIDENZA
FIDENZA,SALSOMAGGIORE
TERMOLI,TERAMO
PESCARA,TERMOLI
TRIESTE,VENEZIA
PESARO,RAVENNA
CASERTA,SALERNO
CHIVASSO,ALESSANDRIA
MONTEROTONDO,VITERBO
FIUMICINO,FARA
CHIERI,RIVAROLO
FIRENZE,BORGO
PALERMO,AGRIGENTO
PALERMO,PUNTA
VICENZA,SCHIO
ANCONA,ASCOLI
COMO,LECCO
BERGAMO,BRESCIA
LA SPEZIA,PISA
LA SPEZIA,PONTREMOLI
FASANO,BARLETTA
BARI,LECCE
BARI,FOGGIA
MODENA,MANTOVA
ALESSANDRIA,CHIVASSO
ALESSANDRIA,PAVIA
PARMA,SUZZARA
NOVARA,PIOLTELLO
NOVARA,BIELLA
NOVARA,CHIVASSO
VENEZIA,UDINE
TREVIGLIO,VARESE
TREVIGLIO,NOVARA
TREVIGLIO,VARESE
PAVIA,VERCELLI
PAVIA,ALESSANDRIA
PAVIA,CODOGNO
VERONA,BOLZANO
FIUMICINO,FARA
ACQUI,GENOVA
LEVANTO,SAVONA
FARA,FIUMICINO
LIVORNO,FIRENZE
SALERNO,NOCERA
SALERNO,ARECHI
SALERNO,ARECHI
VENEZIA,LEGNAGO
PADOVA,TREVISO
M,ASSO
M,LAVENO
SARONNO,ALBAIRATE
SARONNO,LODI
SARONNO,LODI
FIRENZE,PISA
FIRENZE,SIENA
VENEZIA,BELLUNO
VENEZIA,BASSANO
VENEZIA,UDINE
PORTO,SASSARI
ORTE,VITERBO
ISEO,BRESCIA
FOSSANO,LIMONE
LIMONE,FOSSANO
LECCO,SONDRIO
PERUGIA,FOLIGNO
MELFI,POTENZA
FORTEZZA,S.CANDIDO
CATANZARO,LAMEZIA
L`AQUILA,SULMONA
IGLESIAS,CAGLIARI
LAMEZIA,CATANZARO
PESCARA,TERAMO
TERAMO,GIULIANOVA
FOLIGNO,PERUGIA
TARANTO,BRINDISI
CHIAVENNA,COLICO
COLICO,CHIAVENNA
SUZZARA,FERRARA
VAL,TIVOLI
VERCELLI,PAVIA
MORTARA,MI.P.GENOVA
MORTARA,ALESSANDRIA
TAORMINA,CATANIA
CATANIA,GIARRE
CATANIA,TAORMINA
SIENA,FIRENZE
SIENA,BUONCONVENTO
MANTOVA,VERONA
AREZZO,PRATO
BORGO,FIRENZE
BIELLA,SANTHIA`
STABIO,BUSTO
BUSTO,STABIO
PISTOIA,FIRENZE
PISTOIA,FIRENZE
DECIMOMANNU,CAGLIARI
CAGLIARI,CARBONIA
CAGLIARI,DECIMOMANNU
CAGLIARI,SAN
S.AGATA,MESSINA
CREMONA,BRESCIA
PIAZZA,PISA
LUCCA,PISA
BOLZANO,MERANO
PALERMO,PUNTA
PUNTA,PALERMO
PALERMO,GIACHERY
PORTOGRUARO,VENEZIA
PARMA,CREMONA
SALSOMAGGIORE,FIDENZA
FIDENZA,SALSOMAGGIORE
PESARO,RIMINI
FERRARA,RAVENNA
FERRARA,IMOLA
FERRARA,SERMIDE
PINEROLO,CHIVASSO
POGGIO,FIUMICINO
FIUMICINO,FARA
FARA,FIUMICINO
FIUMICINO,FARA
ORTE,FIUMICINO
CHIERI,RIVAROLO
PINEROLO,CHIVASSO
FIRENZE,LIVORNO
LIVORNO,FIRENZE
EMPOLI,SIENA
EMPOLI,FIRENZE
TERMINI,PALERMO
VENEZIA,VERONA
VERONA,VENEZIA
JESI,ANCONA
COMO,CHIASSO
SARZANA,LEVANTO
LEVANTO,LA SPEZIA
LA SPEZIA,LEVANTO
GIOIA,BARI
BARI,BITRITTO
VOGHERA,ASTI
NOVARA,PIOLTELLO
TREVISO,MONTEBELLUNA
TREVIGLIO,NOVARA
VERONA,MANTOVA
GENOVA,GENOVA
GENOVA,BUSALLA
PISA,LUCCA
SALERNO,MERCATO
SALERNO,ARECHI
RECCO,GENOVA
GENOVA,GENOVA
GENOVA,SAVONA
VENEZIA,PADOVA
M,ASSO
M,COMO
M,CAMNAGO
M,MALPENSA
M,SARONNO
VARESE,M
ERBA,M
M,COMO
SARONNO,M
M,NOVARA
MALPENSA,M
CAMNAGO,M
M,CAMNAGO
LAVENO,M
M,MALPENSA
NOVARA,M
M,SARONNO
COMO,M
MALPENSA,M
SARONNO,M
FIRENZE,BORGO
FIRENZE,PISTOIA
IMOLA,FERRARA
VENEZIA,PORTOGRUARO
VENEZIA,BASSANO
BASSANO,VENEZIA
VENEZIA,TREVISO
MACERATA,FABRIANO
IGLESIAS,VILLAMASSARGIA
VILLAMASSARGIA,IGLESIAS
CASALE,MORTARA
MI.P.GENOVA,MORTARA
REGGIO,VILLA
CODOGNO,CREMONA
AREZZO,FIRENZE
ORISTANO,CAGLIARI
TREVIGLIO,CREMONA
BRESCIA,CREMONA
BASSANO,TRENTO
PISA,LUCCA
GIACHERY,PALERMO
PUNTA,PALERMO
PUNTA,PALERMO
GIACHERY,PALERMO
PALERMO,GIACHERY
FRANCAVILLA,PESCARA
RIVAROLO,CHIERI
FRASCATI,CIAMPINO
AGRIGENTO,TERMINI
SCHIO,VICENZA
CHIASSO,COMO
TREVIGLIO,BERGAMO
BRESCIA,BERGAMO
BERGAMO,TREVIGLIO
LEVANTO,LA SPEZIA
SESTRI,LA SPEZIA
BITRITTO,BARI
BARI,BITRITTO
CARPI,MODENA
SASSUOLO,MODENA
ACQUI,ALESSANDRIA
BERCETO,PARMA
SUZZARA,PARMA
PONTEDERA,PISA
MERCATO,SALERNO
MONTEBELLUNA,PADOVA
CAMNAGO,M
COMO,M
BASSANO,VENEZIA
VENEZIA,VENEZIA
SIRACUSA,MESSINA
VOGHERA,RIMINI
SUZZARA,RIMINI
PIACENZA,ANCONA
ANCONA,PIACENZA
GENOVA,VENEZIA
OLBIA,CAGLIARI
SIRACUSA,MESSINA
FIRENZE,FOLIGNO
VERONA,BRENNERO
IVREA,NOVARA
MANTOVA,VENEZIA
VARESE,TREVIGLIO
FOGGIA,POTENZA
TRENTO,BASSANO
BOLZANO,VERONA
TRIESTE,VENEZIA
SAVONA,SESTRI
ANCONA,FOLIGNO
PARMA,BRESCIA
VERONA,VENEZIA
PISA,GROSSETO
PISA,FIRENZE
GENOVA,ACQUI
SARONNO,ALBAIRATE
FIRENZE,VIAREGGIO
OLBIA,SASSARI
BRESCIA,EDOLO
POTENZA,MELFI
BRENNERO,MERANO
PONTREMOLI,GENOVA
PONTREMOLI,PISA
AULLA,LUCCA
ASCOLI,ANCONA
VENTIMIGLIA,SAVONA
CASSINO,CASERTA
FIRENZE,AREZZO
VARESE,TREVIGLIO
FOGGIA,BARI
VIAREGGIO,FIRENZE
CAGLIARI,MACOMER
CREMONA,TREVIGLIO
MERANO,BRENNERO
FIDENZA,SALSOMAGGIORE
TRIESTE,VENEZIA
CASERTA,POZZUOLI
CHIVASSO,ALESSANDRIA
FIUMICINO,FARA
FIRENZE,PISA
FIRENZE,TERONTOLA
FIRENZE,BORGO
PALERMO,PUNTA
VICENZA,VENEZIA
VICENZA,SCHIO
ANCONA,ASCOLI
BERGAMO,BRESCIA
LA SPEZIA,PONTREMOLI
LA SPEZIA,SESTRI
FASANO,BARLETTA
BARI,TARANTO
BARI,LECCE
MODENA,SASSUOLO
ALESSANDRIA,CHIVASSO
NOVARA,PIOLTELLO
TREVIGLIO,VARESE
PIOLTELLO,NOVARA
FIUMICINO,FARA
FARA,FIUMICINO
PISA,FIRENZE
PISA,FIRENZE
GENOVA,SAVONA
M,LAVENO
SARONNO,ALBAIRATE
SARONNO,LODI
SARONNO,LODI
FIRENZE,SIENA
VENEZIA,TRIESTE
VENEZIA,BASSANO
BRESCIA,ISEO
LECCO,SONDRIO
PERUGIA,FOLIGNO
POTENZA,BARAGIANO
CROTONE,LAMEZIA
LAMEZIA,CATANZARO
SULMONA,L`AQUILA
SULMONA,PESCARA
COSENZA,PAOLA
CARBONIA,CAGLIARI
CARBONIA,VILLAMASSARGIA
CAGLIARI,IGLESIAS
FELTRE,BELLUNO
BELLUNO,FELTRE
PONTREMOLI,LA SPEZIA
TERAMO,PESCARA
GIULIANOVA,TERAMO
L`AQUILA,TERNI
TERNI,RIETI
CHIAVENNA,COLICO
COLICO,CHIAVENNA
FOSSANO,SAN
MI.P.GENOVA,MORTARA
MORTARA,MI.P.GENOVA
CATANIA,TAORMINA
GIARRE,CATANIA
CREMONA,CODOGNO
STABIO,BUSTO
BUSTO,STABIO
FOGGIA,TERMOLI
FIRENZE,PISTOIA
PISTOIA,FIRENZE
DECIMOMANNU,CAGLIARI
TREVIGLIO,CREMONA
CREMONA,BRESCIA
LUCCA,PISA
MERANO,BOLZANO
PALERMO,PUNTA
PUNTA,PALERMO
GIACHERY,PALERMO
PUNTA,PALERMO
PALERMO,GIACHERY
VENEZIA,PORTOGRUARO
SALSOMAGGIORE,FIDENZA
SALSOMAGGIORE,FIDENZA
FIDENZA,SALSOMAGGIORE
FIDENZA,SALSOMAGGIORE
TERMOLI,PESCARA
CODIGORO,FERRARA
CHIVASSO,PINEROLO
POGGIO,FIUMICINO
FIUMICINO,FARA
FARA,FIUMICINO
FIUMICINO,FARA
FARA,FIUMICINO
PINEROLO,CHIVASSO
CIAMPINO,ALBANO
FIRENZE,LIVORNO
LIVORNO,FIRENZE
FIRENZE,EMPOLI
PRATO,FIRENZE
FIRENZE,PRATO
VENEZIA,VERONA
ANCONA,JESI
COMO,CHIASSO
BERGAMO,TREVIGLIO
SARZANA,LEVANTO
LEVANTO,LA SPEZIA
LA SPEZIA,PISA
TARANTO,BARI
BARI,BITRITTO
MODENA,SASSUOLO
BRESCIA,PARMA
PARMA,BERCETO
NOVARA,PIOLTELLO
VENEZIA,CONEGLIANO
PIOLTELLO,NOVARA
GENOVA,ARQUATA
GENOVA,GENOVA
CAMPOLIGURE,GENOVA
GENOVA,BUSALLA
GENOVA,GENOVA
GENOVA,GENOVA
BUSALLA,GENOVA
GENOVA,ACQUI
SUSA,AVIGLIANA
SALERNO,ARECHI
GENOVA,GENOVA
GENOVA,GENOVA
VENEZIA,PADOVA
VENEZIA,PADOVA
PADOVA,MONTEBELLUNA
M,ASSO
M,CAMNAGO
M,MALPENSA
M,SARONNO
ASSO,M
M,COMO
SARONNO,M
MALPENSA,M
CAMNAGO,M
M,CAMNAGO
LAVENO,M
M,MALPENSA
NOVARA,M
M,SARONNO
COMO,M
SARONNO,M
MALPENSA,M
CAMNAGO,M
BASSANO,VENEZIA
BASSANO,VENEZIA
VENEZIA,VENEZIA
MAGIONE,PERUGIA
ROCCELLA,CATANZARO
COSENZA,PAOLA
VILLAMASSARGIA,CARBONIA
SAN,FOSSANO
TAORMINA,CATANIA
BUONCONVENTO,SIENA
BRESCIA,CREMONA
GIACHERY,PALERMO
PALERMO,GIACHERY
SALSOMAGGIORE,FIDENZA
SCHIO,VICENZA
CHIASSO,COMO
TREVIGLIO,BERGAMO
BITRITTO,BARI
MODENA,CARPI
BRESCIA,PARMA
BASSANO,PADOVA
SALERNO,VENEZIA
ANCONA,PIACENZA
SIRACUSA,MESSINA
FOLIGNO,FIRENZE
CAGLIARI,OLBIA
MESSINA,CEFALU`
CATANZARO,REGGIO
COSENZA,REGGIO
VENTIMIGLIA,GENOVA
CASSINO,AVEZZANO
TERNI,L`AQUILA
REGGIO,CATANZARO
VARESE,TREVIGLIO
MESSINA,S.AGATA
PESCARA,ANCONA
UDINE,VENEZIA
SAVONA,SESTRI
SAVONA,ALESSANDRIA
SAVONA,SESTRI
PALERMO,PALERMO
ALESSANDRIA,SAVONA
PARMA,BRESCIA
TREVIGLIO,VARESE
VERONA,VENEZIA
GENOVA,VENTIMIGLIA
SARONNO,ALBAIRATE
FIRENZE,LA SPEZIA
BRESCIA,EDOLO
SONDRIO,LECCO
FABRIANO,MACERATA
IGLESIAS,CAGLIARI
BELLUNO,VENEZIA
AULLA,LUCCA
TERAMO,PESCARA
PESCARA,TERAMO
LECCE,BARI
BRINDISI,TARANTO
LECCO,SONDRIO
ANCONA,ASCOLI
ROVIGO,VENEZIA
CHIUSI,SIENA
MELITO,VILLA
RAVENNA,FERRARA
TAORMINA,CATANIA
CATANIA,SIRACUSA
SIENA,EMPOLI
ASTI,VOGHERA
MANTOVA,MODENA
FIRENZE,AREZZO
FIRENZE,MONTEVARCHI
FIRENZE,BORGO
CHIVASSO,NOVARA
FOGGIA,BARI
VIAREGGIO,FIRENZE
PISTOIA,FIRENZE
CAGLIARI,ORISTANO
PATTI-SAN,MESSINA
MESSINA,CATANIA
MESSINA,PATTI-SAN
CREMONA,TREVIGLIO
CREMONA,BRESCIA
PALERMO,PUNTA
BARI,FOGGIA
BARLETTA,FASANO
PESCARA,TERAMO
FERRARA,CODIGORO
CHIVASSO,ALESSANDRIA
CHIVASSO,PINEROLO
FIUMICINO,FARA
FARA,FIUMICINO
FIUMICINO,FARA
S.LAZZARO,GUASTALLA
REGGIO,CIANO
FIRENZE,LIVORNO
VERONA,VENEZIA
VICENZA,VENEZIA
VICENZA,SCHIO
ANCONA,FABRIANO
LA SPEZIA,CORNIGLIA
LA SPEZIA,LEVANTO
BARI,TARANTO
BARI,FASANO
PARMA,SUZZARA
NOVARA,PIOLTELLO
NOVARA,BIELLA
NOVARA,CHIVASSO
NOVARA,PIOLTELLO
TREVISO,PADOVA
TREVIGLIO,VARESE
PIOLTELLO,NOVARA
GENOVA,ARQUATA
FARA,FIUMICINO
VIAREGGIO,FIRENZE
PISA,FIRENZE
SESTRI,SAVONA
GENOVA,GENOVA
GENOVA,LA SPEZIA
PADOVA,MONTEBELLUNA
SARONNO,ALBAIRATE
M,LAVENO
M,NOVARA
M,ASSO
M,CAMNAGO
SARONNO,LODI
SARONNO,LODI
SARONNO,M
FIRENZE,SIENA
VENEZIA,BASSANO
VENEZIA,PORTOGRUARO
VENEZIA,VERONA
ISEO,BRESCIA
LIMONE,FOSSANO
CUNEO,LIMONE
PIACENZA,VOGHERA
BARAGIANO,POTENZA
CAMPIGLIA,GROSSETO
L`AQUILA,TERNI
RIETI,TERNI
CHIAVENNA,COLICO
COLICO,CHIAVENNA
CIVITANOVA,MACERATA
MI.P.GENOVA,MORTARA
MORTARA,MI.P.GENOVA
REGGIO,MELITO
SIENA,BUONCONVENTO
BORGO,FIRENZE
PRATO,MONTEVARCHI
AREZZO,FIRENZE
FIRENZE,PONTASSIEVE
SANTHIA`,BIELLA
STABIO,BUSTO
BUSTO,STABIO
SAN,CAGLIARI
CAGLIARI,CARBONIA
CAGLIARI,DECIMOMANNU
S.AGATA,MESSINA
BOLZANO,MERANO
PUNTA,PALERMO
PALERMO,PUNTA
PUNTA,PALERMO
GIACHERY,PALERMO
PUNTA,PALERMO
PALERMO,GIACHERY
CASARSA,PORTOGRUARO
FASANO,BARLETTA
FARA,FIUMICINO
FIUMICINO,FARA
FARA,FIUMICINO
GUASTALLA,S.LAZZARO
CHIERI,RIVAROLO
PINEROLO,CHIVASSO
AGRIGENTO,ROCCAPALUMBA-ALIA
JESI,ANCONA
COMO,CHIASSO
LEVANTO,LA SPEZIA
SESTRI,LA SPEZIA
BARI,BITRITTO
SASSUOLO,MODENA
CARPI,MODENA
ALESSANDRIA,ARQUATA
BIELLA,NOVARA
CONEGLIANO,VENEZIA
CITTADELLA,TREVISO
MONTEBELLUNA,TREVISO
TREVISO,VICENZA
GENOVA,GENOVA
GENOVA,BUSALLA
ARQUATA,GENOVA
BUSALLA,GENOVA
PISA,LUCCA
GENOVA,GENOVA
PADOVA,CASTELFRANCO
M,MALPENSA
M,SARONNO
ASSO,M
M,COMO
M,NOVARA
MALPENSA,M
CAMNAGO,M
M,CAMNAGO
M,MALPENSA
NOVARA,M
M,SARONNO
COMO,M
LAVENO,M
SARONNO,M
MALPENSA,M
CAMNAGO,M
FIRENZE,PISTOIA
VENEZIA,BASSANO
BASSANO,VENEZIA
BASSANO,VENEZIA
DITTAINO,CALTANISSETTA
COSENZA,SIBARI
S.CANDIDO,FORTEZZA
IGLESIAS,VILLAMASSARGIA
VILLAMASSARGIA,IGLESIAS
BRESCIA,CREMONA
PESCARA,FRANCAVILLA
TREVIGLIO,BERGAMO
CORNIGLIA,LA SPEZIA
SESTRI,LA SPEZIA
BITRITTO,BARI
BERCETO,PARMA
MERCATO,SALERNO
SALERNO,VENEZIA
PALERMO,MESSINA
ANCONA,PIACENZA
VENEZIA,TRIESTE
SASSARI,CAGLIARI
SASSARI,OLBIA
DITTAINO,TERMINI
POTENZA,FOGGIA
BRENNERO,MERANO
LAMEZIA,REGGIO
VENTIMIGLIA,SAVONA
TERNI,L`AQUILA
REGGIO,LAMEZIA
REGGIO,CATANZARO
CATANIA,MESSINA
SIENA,FIRENZE
VARESE,TREVIGLIO
VARESE,TREVIGLIO
CAGLIARI,SASSARI
MESSINA,S.AGATA
TRENTO,BASSANO
LUCCA,AULLA
PESCARA,AVEZZANO
UDINE,VENEZIA
SAVONA,SESTRI
SAVONA,SESTRI
FIRENZE,LA SPEZIA
FIRENZE,AREZZO
CEFALU`,PALERMO
LA SPEZIA,SESTRI
PARMA,BRESCIA
TREVIGLIO,VARESE
PIOLTELLO,NOVARA
VERONA,BOLZANO
VERONA,VENEZIA
FIUMICINO,ORTE
GENOVA,ACQUI
PISA,GROSSETO
SARONNO,ALBAIRATE
VENEZIA,TRIESTE
